=== KuHar 合并日志 (correct) ===


--- Class 0 (Stand) ---
[2026-05-11 11:02:48] #0001/06057 | true=Stand(0) | pred=Stand(0) | ✓ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-11 11:40:15] #0065/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-11 11:40:30] #0066/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 11:41:04] #0067/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-11 11:41:18] #0068/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.645 | conf=0.842 | gap=0.789
[2026-05-11 11:41:31] #0069/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.610 | conf=0.842 | gap=0.789
[2026-05-11 11:42:34] #0071/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-11 11:43:52] #0074/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 11:44:31] #0075/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.375 | conf=0.900 | gap=0.820
[2026-05-11 11:45:14] #0077/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 11:45:29] #0078/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.677 | conf=0.816 | gap=0.714
[2026-05-11 11:46:41] #0080/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 11:47:15] #0081/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-11 11:49:13] #0085/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.389 | conf=0.895 | gap=0.811
[2026-05-11 11:51:42] #0090/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.687 | conf=0.750 | gap=0.550
[2026-05-11 11:55:02] #0096/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.647 | conf=0.650 | gap=0.300
[2026-05-11 11:55:17] #0097/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.766 | conf=0.789 | gap=0.705
[2026-05-11 11:57:17] #0101/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.742 | conf=0.800 | gap=0.700
[2026-05-11 11:57:33] #0102/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.764 | conf=0.800 | gap=0.720
[2026-05-11 11:57:49] #0103/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.451 | conf=0.833 | gap=0.667
[2026-05-11 11:58:29] #0104/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 11:58:38] #0105/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 11:59:15] #0107/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 12:00:27] #0109/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.679 | conf=0.850 | gap=0.800
[2026-05-11 12:02:17] #0112/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:03:19] #0114/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.094 | conf=0.650 | gap=0.500
[2026-05-11 12:05:33] #0118/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:06:01] #0119/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 12:06:17] #0120/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-11 12:06:57] #0122/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.792 | conf=0.800 | gap=0.720
[2026-05-11 12:07:10] #0123/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-11 12:10:50] #0129/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:11:19] #0130/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.842 | conf=0.800 | gap=0.750
[2026-05-11 12:11:54] #0131/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 12:12:10] #0132/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-11 12:14:24] #0136/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.473 | conf=0.870 | gap=0.790
[2026-05-11 12:15:05] #0138/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-11 12:16:51] #0142/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-11 12:17:43] #0144/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 12:19:17] #0147/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.794 | conf=0.700 | gap=0.450
[2026-05-11 12:23:03] #0155/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.729 | conf=0.714 | gap=0.459
[2026-05-11 12:27:09] #0164/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:27:42] #0165/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.051 | conf=0.667 | gap=0.500
[2026-05-11 12:28:42] #0166/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.679 | conf=0.850 | gap=0.800
[2026-05-11 12:28:58] #0167/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.190 | conf=0.650 | gap=0.550
[2026-05-11 12:29:29] #0168/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.845 | conf=0.800 | gap=0.750
[2026-05-11 12:32:58] #0175/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.051 | conf=0.650 | gap=0.450
[2026-05-11 12:33:58] #0177/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:35:29] #0180/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.850 | conf=0.800 | gap=0.720
[2026-05-11 12:37:16] #0183/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 12:38:10] #0185/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.486 | conf=0.900 | gap=0.880
[2026-05-11 12:39:34] #0188/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:40:01] #0189/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.197 | conf=0.650 | gap=0.500
[2026-05-11 12:40:28] #0190/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:42:24] #0194/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:44:31] #0199/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 12:44:48] #0200/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:45:19] #0201/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.148 | conf=0.700 | gap=0.650
[2026-05-11 12:47:11] #0205/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.679 | conf=0.850 | gap=0.800
[2026-05-11 12:47:51] #0206/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:48:55] #0208/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.373 | conf=0.550 | gap=0.400
[2026-05-11 12:51:08] #0213/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.816 | conf=0.778 | gap=0.689
[2026-05-11 12:51:40] #0214/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.148 | conf=0.700 | gap=0.650
[2026-05-11 12:52:43] #0216/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.693 | conf=0.850 | gap=0.800
[2026-05-11 12:53:33] #0218/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 12:54:45] #0221/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.040 | conf=0.611 | gap=0.389
[2026-05-11 12:55:20] #0223/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.855 | conf=0.550 | gap=0.470
[2026-05-11 12:56:22] #0225/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.461 | conf=0.900 | gap=0.850
[2026-05-11 12:57:44] #0228/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.626 | conf=0.825 | gap=0.722
[2026-05-11 12:59:26] #0232/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 12:59:55] #0233/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 13:00:30] #0234/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 13:00:44] #0235/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-11 13:03:00] #0240/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.862 | conf=0.737 | gap=0.579
[2026-05-11 13:04:54] #0244/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 13:05:57] #0246/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.875 | conf=0.800 | gap=0.750
[2026-05-11 13:06:19] #0247/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.336 | conf=0.895 | gap=0.789
[2026-05-11 13:07:44] #0250/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.188 | conf=0.700 | gap=0.650
[2026-05-11 13:07:59] #0251/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 13:09:48] #0254/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-11 13:10:14] #0255/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-11 13:11:44] #0258/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-11 13:11:55] #0259/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.645 | conf=0.842 | gap=0.789
[2026-05-11 13:12:46] #0261/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.038 | conf=0.750 | gap=0.700
[2026-05-11 13:14:20] #0264/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 13:14:35] #0265/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-11 13:15:42] #0268/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-11 13:16:55] #0271/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 13:19:05] #0276/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 13:21:52] #0282/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.514 | conf=0.900 | gap=0.880
[2026-05-11 13:23:52] #0286/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.038 | conf=0.750 | gap=0.700
[2026-05-11 13:24:06] #0287/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 13:26:39] #0292/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 13:27:30] #0294/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 13:29:32] #0298/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.108 | conf=0.650 | gap=0.500
[2026-05-11 13:30:05] #0299/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.486 | conf=0.900 | gap=0.880
[2026-05-11 13:31:51] #0303/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 13:33:32] #0306/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 13:34:10] #0308/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 13:37:40] #0315/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 13:38:04] #0316/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-11 13:39:28] #0319/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.795 | conf=0.800 | gap=0.700
[2026-05-11 13:40:30] #0321/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.018 | conf=0.650 | gap=0.400
[2026-05-11 13:42:30] #0325/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.129 | conf=0.632 | gap=0.474
[2026-05-11 13:42:40] #0326/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 13:44:10] #0329/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 13:44:35] #0330/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 13:45:05] #0331/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 13:45:44] #0333/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 13:46:12] #0334/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.242 | conf=0.947 | gap=0.916
[2026-05-11 13:46:58] #0336/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.271 | conf=0.600 | gap=0.450
[2026-05-11 13:47:25] #0337/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.113 | conf=0.700 | gap=0.600
[2026-05-11 13:47:50] #0338/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-11 13:48:56] #0340/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-11 13:49:27] #0341/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 13:50:22] #0343/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-11 13:52:04] #0347/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.127 | conf=0.980 | gap=0.975
[2026-05-11 13:52:46] #0349/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 13:53:19] #0350/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-11 13:54:09] #0352/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 13:54:54] #0354/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.996 | conf=0.684 | gap=0.526
[2026-05-11 13:57:25] #0359/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.589 | conf=0.842 | gap=0.758
[2026-05-11 13:58:22] #0361/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 13:59:50] #0365/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:02:29] #0371/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.645 | conf=0.842 | gap=0.789
[2026-05-11 14:02:58] #0372/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.926 | conf=0.667 | gap=0.444
[2026-05-11 14:03:42] #0373/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.336 | conf=0.895 | gap=0.789
[2026-05-11 14:04:25] #0375/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-11 14:06:56] #0380/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.118 | conf=0.750 | gap=0.700
[2026-05-11 14:08:17] #0382/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:09:09] #0384/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.017 | conf=0.750 | gap=0.700
[2026-05-11 14:11:09] #0388/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.182 | conf=0.700 | gap=0.650
[2026-05-11 14:11:45] #0389/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-11 14:12:20] #0390/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.065 | conf=0.700 | gap=0.550
[2026-05-11 14:12:53] #0391/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-11 14:15:50] #0396/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.655 | conf=0.778 | gap=0.611
[2026-05-11 14:16:20] #0397/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.417 | conf=0.920 | gap=0.900
[2026-05-11 14:17:18] #0399/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:18:03] #0401/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.136 | conf=0.550 | gap=0.300
[2026-05-11 14:19:55] #0405/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 14:21:36] #0408/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 14:23:02] #0411/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 14:23:19] #0412/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.373 | conf=0.550 | gap=0.400
[2026-05-11 14:25:06] #0416/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.734 | conf=0.789 | gap=0.684
[2026-05-11 14:26:01] #0418/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:27:37] #0421/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.693 | conf=0.850 | gap=0.800
[2026-05-11 14:28:51] #0424/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.807 | conf=0.789 | gap=0.737
[2026-05-11 14:29:08] #0425/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.389 | conf=0.895 | gap=0.811
[2026-05-11 14:29:46] #0427/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.807 | conf=0.789 | gap=0.737
[2026-05-11 14:30:15] #0428/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.898 | conf=0.684 | gap=0.474
[2026-05-11 14:31:46] #0431/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 14:33:03] #0434/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.602 | conf=0.850 | gap=0.770
[2026-05-11 14:33:58] #0436/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.688 | conf=0.850 | gap=0.800
[2026-05-11 14:34:15] #0437/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 14:35:15] #0439/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 14:35:52] #0440/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-11 14:36:55] #0442/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.964 | conf=0.800 | gap=0.770
[2026-05-11 14:38:22] #0445/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.537 | conf=0.842 | gap=0.737
[2026-05-11 14:40:08] #0449/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.974 | conf=0.667 | gap=0.500
[2026-05-11 14:40:51] #0451/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.645 | conf=0.842 | gap=0.789
[2026-05-11 14:41:05] #0452/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 14:42:59] #0455/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:43:12] #0456/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:43:53] #0458/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:44:13] #0459/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.809 | conf=0.768 | gap=0.642
[2026-05-11 14:44:53] #0460/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-11 14:45:18] #0461/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:46:23] #0463/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.826 | conf=0.737 | gap=0.579
[2026-05-11 14:46:55] #0464/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 14:49:27] #0468/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.892 | conf=0.750 | gap=0.600
[2026-05-11 14:51:10] #0471/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 14:51:42] #0472/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 14:51:56] #0473/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 14:52:11] #0474/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-11 14:53:19] #0476/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.679 | conf=0.850 | gap=0.800
[2026-05-11 14:55:18] #0479/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 14:58:46] #0486/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 14:59:58] #0488/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.879 | conf=0.800 | gap=0.750
[2026-05-11 15:00:53] #0490/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 15:01:09] #0491/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 15:01:27] #0492/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.601 | conf=0.842 | gap=0.768
[2026-05-11 15:02:32] #0494/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 15:04:28] #0498/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:04:54] #0499/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-11 15:05:27] #0500/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.026 | conf=0.650 | gap=0.400
[2026-05-11 15:05:54] #0501/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.656 | conf=0.816 | gap=0.694
[2026-05-11 15:07:08] #0504/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:07:57] #0506/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=1.190 | conf=0.650 | gap=0.550
[2026-05-11 15:10:23] #0511/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 15:10:38] #0512/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-11 15:11:21] #0514/03347 | true=Sit-up(10) | pred=Sit-up(10) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
