[2026-05-11 11:03:56] #0001/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 18:50:33] #3061/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 18:50:46] #3062/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 18:51:02] #3063/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 18:51:29] #3064/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.998 | conf=0.700 | gap=0.550
[2026-05-12 18:51:55] #3065/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 18:53:49] #3069/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 18:54:47] #3070/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 18:55:26] #3072/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-12 18:56:11] #3074/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 18:56:36] #3075/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.754 | conf=0.750 | gap=0.550
[2026-05-12 18:56:47] #3076/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.490 | conf=0.880 | gap=0.830
[2026-05-12 18:57:17] #3077/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 18:58:13] #3079/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 18:58:39] #3080/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 18:58:51] #3081/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 18:59:15] #3082/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 19:00:07] #3084/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 19:00:47] #3086/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 19:03:48] #3092/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.396 | conf=0.918 | gap=0.898
[2026-05-12 19:06:10] #3095/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.520 | conf=0.859 | gap=0.758
[2026-05-12 19:08:06] #3098/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 19:09:03] #3099/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.654 | conf=0.850 | gap=0.800
[2026-05-12 19:09:39] #3100/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-12 19:11:24] #3102/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:12:38] #3103/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.398 | conf=0.920 | gap=0.890
[2026-05-12 19:13:20] #3104/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.426 | conf=0.889 | gap=0.833
[2026-05-12 19:13:51] #3105/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 19:14:37] #3107/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.666 | conf=0.800 | gap=0.650
[2026-05-12 19:17:03] #3110/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.190 | conf=0.650 | gap=0.550
[2026-05-12 19:18:09] #3112/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 19:18:20] #3113/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.461 | conf=0.900 | gap=0.850
[2026-05-12 19:18:59] #3115/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 19:19:42] #3116/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.753 | conf=0.737 | gap=0.579
[2026-05-12 19:20:59] #3118/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-12 19:24:56] #3120/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.688 | conf=0.850 | gap=0.800
[2026-05-12 19:25:33] #3121/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 19:27:05] #3124/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 19:28:10] #3126/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 19:28:23] #3127/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 19:29:05] #3129/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.110 | conf=0.550 | gap=0.300
[2026-05-12 19:29:33] #3130/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.645 | conf=0.842 | gap=0.789
[2026-05-12 19:30:06] #3131/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 19:31:20] #3134/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 19:31:59] #3136/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.769 | conf=0.800 | gap=0.730
[2026-05-12 19:33:14] #3138/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.324 | conf=0.920 | gap=0.860
[2026-05-12 19:34:10] #3139/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.268 | conf=0.950 | gap=0.938
[2026-05-12 19:37:48] #3144/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 19:38:17] #3145/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.593 | conf=0.720 | gap=0.440
[2026-05-12 19:38:28] #3146/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.100 | conf=0.979 | gap=0.959
[2026-05-12 19:38:55] #3147/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.137 | conf=0.969 | gap=0.939
[2026-05-12 19:39:08] #3148/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.490 | conf=0.880 | gap=0.830
[2026-05-12 19:39:23] #3149/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.645 | conf=0.842 | gap=0.789
[2026-05-12 19:39:36] #3150/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-12 19:40:09] #3151/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-12 19:41:10] #3153/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 19:43:48] #3156/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 19:45:32] #3159/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 19:46:08] #3160/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.999 | conf=0.650 | gap=0.500
[2026-05-12 19:46:44] #3161/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 19:47:11] #3162/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.668 | conf=0.611 | gap=0.222
[2026-05-12 19:47:34] #3163/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 19:48:05] #3165/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.739 | conf=0.800 | gap=0.720
[2026-05-12 19:48:20] #3166/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.445 | conf=0.895 | gap=0.842
[2026-05-12 19:49:12] #3168/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 19:50:05] #3170/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.530 | conf=0.778 | gap=0.556
[2026-05-12 19:50:17] #3171/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 19:51:09] #3173/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.492 | conf=0.644 | gap=0.545
[2026-05-12 19:51:23] #3174/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.697 | conf=0.825 | gap=0.773
[2026-05-12 19:52:30] #3176/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.302 | conf=0.938 | gap=0.917
[2026-05-12 19:53:01] #3177/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.537 | conf=0.842 | gap=0.737
[2026-05-12 19:54:54] #3179/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-12 19:55:49] #3181/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.645 | conf=0.842 | gap=0.789
[2026-05-12 19:56:59] #3183/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 20:00:31] #3188/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.971 | conf=0.700 | gap=0.500
[2026-05-12 20:03:36] #3193/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 20:04:02] #3194/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.878 | conf=0.800 | gap=0.750
[2026-05-12 20:04:34] #3195/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-12 20:06:32] #3198/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 20:06:49] #3199/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-12 20:07:42] #3201/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 20:08:35] #3203/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 20:09:46] #3206/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 20:10:13] #3207/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.379 | conf=0.920 | gap=0.890
[2026-05-12 20:10:27] #3208/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-12 20:10:58] #3209/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-12 20:11:32] #3210/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 20:11:54] #3211/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 20:13:18] #3213/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 20:14:05] #3215/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-12 20:15:30] #3217/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.417 | conf=0.920 | gap=0.900
[2026-05-12 20:15:59] #3218/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-12 20:16:21] #3219/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 20:17:02] #3220/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-12 20:19:42] #3223/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.850 | gap=0.790
[2026-05-12 20:22:35] #3228/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.782 | conf=0.820 | gap=0.780
[2026-05-12 20:23:52] #3230/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-12 20:24:32] #3231/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 20:25:06] #3232/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 20:26:05] #3233/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 20:26:19] #3234/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 20:27:07] #3235/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.669 | conf=0.850 | gap=0.800
[2026-05-12 20:27:22] #3236/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 20:27:36] #3237/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.033 | conf=0.600 | gap=0.350
[2026-05-12 20:29:05] #3238/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 20:31:16] #3242/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 20:32:37] #3245/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 20:33:38] #3246/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 20:34:04] #3247/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.734 | conf=0.800 | gap=0.700
[2026-05-12 20:34:22] #3248/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.581 | conf=0.845 | gap=0.763
[2026-05-12 20:35:58] #3251/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.129 | conf=0.700 | gap=0.620
[2026-05-12 20:38:07] #3256/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 20:39:15] #3258/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 20:39:55] #3259/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 20:41:01] #3262/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 20:41:23] #3263/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 20:41:59] #3265/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.758 | conf=0.800 | gap=0.720
[2026-05-12 20:42:12] #3266/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 20:42:38] #3267/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.077 | conf=0.650 | gap=0.450
[2026-05-12 20:43:32] #3269/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.637 | conf=0.880 | gap=0.860
[2026-05-12 20:44:27] #3271/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.051 | conf=0.650 | gap=0.450
[2026-05-12 20:44:38] #3272/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 20:46:02] #3275/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 20:46:16] #3276/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-12 20:47:36] #3279/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.959 | conf=0.800 | gap=0.770
[2026-05-12 20:47:51] #3280/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-12 20:48:16] #3281/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 20:49:23] #3284/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-12 20:49:46] #3285/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.851 | conf=0.820 | gap=0.790
[2026-05-12 20:50:12] #3286/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-12 20:50:42] #3287/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 20:51:34] #3289/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.429 | conf=0.650 | gap=0.600
[2026-05-12 20:52:56] #3292/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-12 20:54:10] #3294/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.482 | conf=0.850 | gap=0.720
[2026-05-12 20:55:49] #3298/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-12 20:56:15] #3299/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 20:56:45] #3300/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.376 | conf=0.920 | gap=0.880
[2026-05-12 20:57:15] #3301/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-12 20:58:03] #3303/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.186 | conf=0.650 | gap=0.530
[2026-05-12 20:58:40] #3304/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.743 | conf=0.800 | gap=0.700
[2026-05-12 20:59:52] #3307/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-12 21:00:36] #3309/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.445 | conf=0.895 | gap=0.842
[2026-05-12 21:01:52] #3313/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:02:48] #3316/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.742 | conf=0.800 | gap=0.700
[2026-05-12 21:04:22] #3320/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.268 | conf=0.950 | gap=0.938
[2026-05-12 21:04:34] #3321/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 21:06:01] #3324/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-12 21:06:16] #3325/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.017 | conf=0.700 | gap=0.550
[2026-05-12 21:06:37] #3326/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.639 | conf=0.800 | gap=0.700
[2026-05-12 21:07:13] #3327/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 21:08:04] #3329/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.768 | conf=0.850 | gap=0.820
[2026-05-12 21:10:20] #3334/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.927 | conf=0.737 | gap=0.632
[2026-05-12 21:10:52] #3336/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 21:11:22] #3338/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 21:11:50] #3339/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.769 | conf=0.789 | gap=0.684
[2026-05-12 21:12:55] #3341/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.659 | conf=0.780 | gap=0.600
[2026-05-12 21:13:45] #3343/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 21:14:50] #3345/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 21:16:06] #3348/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.434 | conf=0.900 | gap=0.860
[2026-05-12 21:16:17] #3349/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-12 21:17:41] #3352/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 21:17:50] #3353/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:18:31] #3354/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.905 | conf=0.750 | gap=0.600
[2026-05-12 21:18:42] #3355/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:19:11] #3356/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.665 | conf=0.850 | gap=0.800
[2026-05-12 21:19:25] #3357/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.834 | conf=0.750 | gap=0.600
[2026-05-12 21:20:18] #3359/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.071 | conf=0.720 | gap=0.640
[2026-05-12 21:20:47] #3360/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 21:21:20] #3362/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-12 21:21:39] #3363/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 21:23:22] #3366/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 21:24:15] #3368/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-12 21:24:37] #3369/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.230 | conf=0.939 | gap=0.878
[2026-05-12 21:25:51] #3372/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.760 | conf=0.850 | gap=0.830
[2026-05-12 21:25:59] #3373/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 21:26:54] #3375/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 21:27:29] #3376/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 21:27:50] #3377/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 21:28:17] #3378/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.349 | conf=0.889 | gap=0.778
[2026-05-12 21:29:39] #3382/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.593 | conf=0.850 | gap=0.770
[2026-05-12 21:29:50] #3383/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 21:30:37] #3385/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 21:31:23] #3386/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:31:52] #3387/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.259 | conf=0.928 | gap=0.856
[2026-05-12 21:32:47] #3389/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 21:33:47] #3391/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.576 | conf=0.737 | gap=0.474
[2026-05-12 21:34:28] #3393/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.442 | conf=0.900 | gap=0.850
[2026-05-12 21:34:55] #3394/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 21:37:25] #3398/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.417 | conf=0.920 | gap=0.900
[2026-05-12 21:40:17] #3404/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.442 | conf=0.900 | gap=0.850
[2026-05-12 21:41:05] #3406/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:41:33] #3407/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-12 21:41:56] #3408/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-12 21:42:17] #3409/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-12 21:43:04] #3410/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-12 21:43:38] #3411/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 21:44:55] #3414/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 21:45:24] #3415/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-12 21:45:50] #3416/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:46:43] #3418/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 21:47:11] #3419/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 21:47:22] #3420/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
