[2026-05-11 11:03:27] #0001/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.268 | conf=0.950 | gap=0.938
[2026-05-13 08:18:15] #5228/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 08:18:49] #5229/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-13 08:19:20] #5230/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-13 08:19:29] #5231/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 08:19:42] #5232/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 08:19:53] #5233/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 08:20:21] #5234/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-13 08:21:32] #5237/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:21:41] #5238/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-13 08:22:08] #5239/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-13 08:22:20] #5240/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-13 08:23:03] #5242/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.574 | conf=0.850 | gap=0.770
[2026-05-13 08:24:01] #5244/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.758 | conf=0.800 | gap=0.720
[2026-05-13 08:25:13] #5247/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.056 | conf=0.750 | gap=0.700
[2026-05-13 08:25:42] #5248/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.819 | conf=0.700 | gap=0.550
[2026-05-13 08:27:49] #5253/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 08:31:21] #5260/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.834 | conf=0.750 | gap=0.600
[2026-05-13 08:31:33] #5261/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.354 | conf=0.650 | gap=0.570
[2026-05-13 08:35:10] #5267/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 08:35:40] #5268/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-13 08:36:28] #5269/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.537 | conf=0.842 | gap=0.737
[2026-05-13 08:37:53] #5271/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 08:38:26] #5272/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.302 | conf=0.928 | gap=0.876
[2026-05-13 08:38:55] #5273/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.690 | conf=0.820 | gap=0.740
[2026-05-13 08:39:32] #5274/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 08:40:15] #5276/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 08:41:35] #5278/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-13 08:42:24] #5279/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-13 08:43:12] #5281/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.717 | conf=0.820 | gap=0.770
[2026-05-13 08:43:22] #5282/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 08:45:39] #5287/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 08:45:52] #5288/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 08:46:36] #5290/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 08:46:50] #5291/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-13 08:48:25] #5293/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:48:55] #5294/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 08:49:47] #5295/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 08:50:33] #5297/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.706 | conf=0.820 | gap=0.750
[2026-05-13 08:50:44] #5298/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 08:57:58] #5312/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-13 09:00:02] #5316/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.230 | conf=0.700 | gap=0.650
[2026-05-13 09:02:05] #5320/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 09:03:24] #5323/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.824 | conf=0.780 | gap=0.700
[2026-05-13 09:04:26] #5325/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:05:51] #5328/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.543 | conf=0.850 | gap=0.750
[2026-05-13 09:06:40] #5329/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.500 | conf=0.620 | gap=0.520
[2026-05-13 09:06:53] #5330/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.471 | conf=0.880 | gap=0.800
[2026-05-13 09:07:27] #5331/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.526 | conf=0.870 | gap=0.820
[2026-05-13 09:09:16] #5335/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.655 | conf=0.778 | gap=0.611
[2026-05-13 09:11:04] #5337/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-13 09:11:33] #5338/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 09:11:55] #5339/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:12:09] #5340/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.029 | conf=0.550 | gap=0.200
[2026-05-13 09:12:42] #5341/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:13:32] #5342/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.926 | conf=0.650 | gap=0.400
[2026-05-13 09:13:43] #5343/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-13 09:13:56] #5344/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-13 09:14:10] #5345/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.627 | conf=0.850 | gap=0.800
[2026-05-13 09:16:18] #5349/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 09:16:30] #5350/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.619 | conf=0.850 | gap=0.790
[2026-05-13 09:17:04] #5351/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 09:18:30] #5354/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 09:18:59] #5355/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 09:19:16] #5356/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 09:20:14] #5358/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 09:20:25] #5359/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.526 | conf=0.880 | gap=0.840
[2026-05-13 09:20:49] #5360/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:22:05] #5363/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.336 | conf=0.895 | gap=0.789
[2026-05-13 09:24:19] #5368/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:24:53] #5369/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:25:27] #5370/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-13 09:26:30] #5372/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.113 | conf=0.700 | gap=0.600
[2026-05-13 09:27:08] #5374/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:27:21] #5375/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 09:29:27] #5379/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-13 09:30:12] #5380/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-13 09:30:44] #5381/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.742 | conf=0.800 | gap=0.700
[2026-05-13 09:32:08] #5383/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.717 | conf=0.820 | gap=0.770
[2026-05-13 09:33:55] #5387/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-13 09:34:32] #5388/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.984 | conf=0.765 | gap=0.684
[2026-05-13 09:35:46] #5390/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 09:36:24] #5392/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:37:30] #5394/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.051 | conf=0.650 | gap=0.450
[2026-05-13 09:37:40] #5395/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:39:51] #5400/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:40:05] #5401/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.334 | conf=0.920 | gap=0.880
[2026-05-13 09:40:17] #5402/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 09:40:30] #5403/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.240 | conf=0.700 | gap=0.650
[2026-05-13 09:40:42] #5404/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:42:31] #5408/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:42:56] #5409/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:43:26] #5410/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-13 09:43:57] #5411/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-13 09:45:45] #5415/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:45:59] #5416/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.894 | conf=0.800 | gap=0.750
[2026-05-13 09:46:41] #5418/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-13 09:47:34] #5420/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:48:49] #5423/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:50:21] #5426/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.657 | conf=0.816 | gap=0.714
[2026-05-13 09:51:09] #5428/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 09:51:24] #5429/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 09:52:35] #5432/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 09:52:49] #5433/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-13 09:54:17] #5436/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.627 | conf=0.850 | gap=0.800
[2026-05-13 09:54:29] #5437/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 09:54:45] #5438/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.698 | conf=0.820 | gap=0.740
[2026-05-13 09:55:51] #5440/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 09:57:15] #5443/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.307 | conf=0.940 | gap=0.920
[2026-05-13 09:57:52] #5444/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 09:58:34] #5445/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-13 09:59:05] #5446/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 09:59:56] #5447/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 10:00:08] #5448/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 10:00:25] #5449/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 10:01:26] #5451/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 10:02:34] #5453/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-13 10:04:24] #5456/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.431 | conf=0.920 | gap=0.900
[2026-05-13 10:05:38] #5458/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.591 | conf=0.880 | gap=0.850
[2026-05-13 10:05:54] #5459/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.712 | conf=0.789 | gap=0.663
[2026-05-13 10:06:50] #5460/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-13 10:09:08] #5464/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.876 | conf=0.750 | gap=0.650
[2026-05-13 10:09:22] #5465/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-13 10:09:31] #5466/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 10:09:41] #5467/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-13 10:09:57] #5468/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 10:10:41] #5470/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-13 10:11:18] #5471/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.688 | conf=0.850 | gap=0.800
[2026-05-13 10:11:33] #5472/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.370 | conf=0.918 | gap=0.867
[2026-05-13 10:12:01] #5473/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-13 10:13:57] #5476/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-13 10:14:58] #5478/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.688 | conf=0.800 | gap=0.680
[2026-05-13 10:15:37] #5479/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 10:15:49] #5480/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-13 10:16:53] #5482/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 10:17:08] #5483/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.624 | conf=0.820 | gap=0.700
[2026-05-13 10:17:18] #5484/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 10:17:51] #5485/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-13 10:18:43] #5486/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.894 | conf=0.647 | gap=0.471
[2026-05-13 10:19:49] #5488/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-13 10:20:26] #5489/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-13 10:24:30] #5494/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-13 10:24:43] #5495/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 10:26:21] #5498/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 10:27:21] #5499/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-13 10:27:34] #5500/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 10:28:56] #5503/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 10:29:09] #5504/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.442 | conf=0.900 | gap=0.850
[2026-05-13 10:29:23] #5505/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-13 10:31:00] #5507/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 10:32:09] #5510/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-13 10:32:23] #5511/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.448 | conf=0.880 | gap=0.810
[2026-05-13 10:33:08] #5513/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-13 10:34:08] #5515/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-13 10:35:38] #5518/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 10:35:53] #5519/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 10:37:06] #5522/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 10:38:07] #5524/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-13 10:43:39] #5535/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 10:45:43] #5539/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 10:45:57] #5540/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 10:47:07] #5543/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 10:47:55] #5545/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-13 10:48:56] #5547/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 10:49:28] #5548/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-13 10:50:48] #5551/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 10:51:03] #5552/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 10:52:53] #5556/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.404 | conf=0.920 | gap=0.900
[2026-05-13 10:53:57] #5558/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.571 | conf=0.850 | gap=0.750
[2026-05-13 10:56:00] #5562/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 10:58:41] #5567/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.819 | conf=0.700 | gap=0.550
[2026-05-13 11:01:40] #5573/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 11:01:53] #5574/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-13 11:03:16] #5577/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-13 11:03:31] #5578/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-13 11:07:34] #5584/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-13 11:08:01] #5585/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-13 11:08:14] #5586/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-13 11:09:16] #5587/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 11:09:59] #5589/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 11:10:12] #5590/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.376 | conf=0.920 | gap=0.880
[2026-05-13 11:10:55] #5592/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.627 | conf=0.850 | gap=0.800
[2026-05-13 11:11:11] #5593/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.917 | conf=0.700 | gap=0.520
[2026-05-13 11:11:25] #5594/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-13 11:13:28] #5597/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.316 | conf=0.720 | gap=0.670
[2026-05-13 11:14:33] #5599/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
