[2026-05-11 11:02:44] #0001/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 14:29:46] #0604/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:29:55] #0605/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-11 14:30:20] #0606/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:30:49] #0607/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 14:31:01] #0608/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 14:31:14] #0609/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 14:31:38] #0610/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 14:32:00] #0611/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:32:12] #0612/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 14:32:24] #0613/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-11 14:32:34] #0614/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:32:48] #0615/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.243 | conf=0.950 | gap=0.920
[2026-05-11 14:33:14] #0616/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 14:33:26] #0617/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:33:37] #0618/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:33:51] #0619/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 14:34:21] #0620/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.588 | conf=0.828 | gap=0.707
[2026-05-11 14:34:42] #0621/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:35:07] #0622/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.056 | conf=0.990 | gap=0.980
[2026-05-11 14:35:33] #0623/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-11 14:35:59] #0624/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.288 | conf=0.940 | gap=0.910
[2026-05-11 14:36:29] #0625/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.825 | conf=0.650 | gap=0.350
[2026-05-11 14:36:52] #0626/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.445 | conf=0.895 | gap=0.842
[2026-05-11 14:37:20] #0627/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-11 14:37:43] #0628/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:37:53] #0629/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-11 14:38:04] #0630/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-11 14:38:28] #0631/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.389 | conf=0.900 | gap=0.820
[2026-05-11 14:38:54] #0632/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.302 | conf=0.938 | gap=0.917
[2026-05-11 14:39:04] #0633/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:39:30] #0634/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-11 14:39:44] #0635/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-11 14:40:13] #0636/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.638 | conf=0.800 | gap=0.650
[2026-05-11 14:40:35] #0637/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:40:52] #0638/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 14:41:07] #0639/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.154 | conf=0.970 | gap=0.950
[2026-05-11 14:41:24] #0640/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.337 | conf=0.918 | gap=0.867
[2026-05-11 14:41:55] #0641/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:42:11] #0642/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:42:33] #0643/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:42:45] #0644/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:43:09] #0645/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 14:43:18] #0646/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:43:28] #0647/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:43:41] #0648/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 14:44:04] #0649/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:44:36] #0650/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 14:45:25] #0651/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.056 | conf=0.990 | gap=0.980
[2026-05-11 14:45:48] #0652/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:46:15] #0653/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.884 | conf=0.714 | gap=0.561
[2026-05-11 14:46:37] #0654/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:46:51] #0655/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.666 | conf=0.800 | gap=0.650
[2026-05-11 14:47:05] #0656/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 14:47:17] #0657/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 14:47:48] #0658/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:48:03] #0659/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 14:48:30] #0660/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-11 14:48:57] #0661/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.624 | conf=0.820 | gap=0.700
[2026-05-11 14:49:28] #0662/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.471 | conf=0.880 | gap=0.800
[2026-05-11 14:50:00] #0663/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.482 | conf=0.880 | gap=0.810
[2026-05-11 14:50:26] #0664/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-11 14:50:52] #0665/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.302 | conf=0.938 | gap=0.917
[2026-05-11 14:51:05] #0666/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.666 | conf=0.800 | gap=0.650
[2026-05-11 14:51:15] #0667/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:51:28] #0668/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.155 | conf=0.970 | gap=0.949
[2026-05-11 14:51:53] #0669/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:52:16] #0670/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:52:41] #0671/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:52:52] #0672/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:53:16] #0673/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:53:34] #0674/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 14:54:00] #0675/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.356 | conf=0.923 | gap=0.897
[2026-05-11 14:54:16] #0676/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 14:54:48] #0677/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 14:55:17] #0678/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:55:48] #0679/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.628 | conf=0.820 | gap=0.700
[2026-05-11 14:56:11] #0680/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:56:39] #0681/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 14:56:53] #0682/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 14:57:34] #0683/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-11 14:58:03] #0684/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-11 14:58:18] #0685/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 14:58:36] #0686/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-11 14:58:51] #0687/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-11 14:59:05] #0688/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 14:59:16] #0689/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 14:59:32] #0690/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:59:49] #0691/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-11 15:00:05] #0692/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.574 | conf=0.850 | gap=0.770
[2026-05-11 15:00:16] #0693/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:00:53] #0694/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=1.102 | conf=0.600 | gap=0.350
[2026-05-11 15:01:06] #0695/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:01:21] #0696/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.395 | conf=0.909 | gap=0.859
[2026-05-11 15:01:53] #0697/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.721 | conf=0.750 | gap=0.550
[2026-05-11 15:02:23] #0698/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:02:35] #0699/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:02:51] #0700/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:03:32] #0701/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.211 | conf=0.960 | gap=0.939
[2026-05-11 15:04:09] #0702/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 15:04:36] #0703/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 15:04:49] #0704/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 15:05:04] #0705/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 15:05:39] #0706/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.997 | conf=0.663 | gap=0.510
[2026-05-11 15:05:56] #0707/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-11 15:06:10] #0708/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 15:06:26] #0709/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 15:06:57] #0710/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.579 | conf=0.850 | gap=0.780
[2026-05-11 15:07:08] #0711/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:07:44] #0712/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-11 15:08:02] #0713/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 15:08:29] #0714/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:08:43] #0715/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.490 | conf=0.880 | gap=0.830
[2026-05-11 15:09:10] #0716/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:09:36] #0717/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 15:09:59] #0718/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:10:20] #0719/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-11 15:10:29] #0720/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:10:59] #0721/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 15:11:23] #0722/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:11:35] #0723/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 15:12:24] #0724/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 15:12:37] #0725/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 15:13:06] #0726/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.712 | conf=0.750 | gap=0.550
[2026-05-11 15:13:30] #0727/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 15:14:00] #0728/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 15:14:16] #0729/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 15:14:47] #0730/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 15:15:16] #0731/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-11 15:15:43] #0732/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-11 15:15:57] #0733/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.154 | conf=0.970 | gap=0.950
[2026-05-11 15:16:25] #0734/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 15:16:54] #0735/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 15:17:08] #0736/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 15:17:16] #0737/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.409 | conf=0.909 | gap=0.859
[2026-05-11 15:17:42] #0738/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.337 | conf=0.928 | gap=0.897
[2026-05-11 15:17:55] #0739/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.857 | conf=0.650 | gap=0.400
[2026-05-11 15:18:10] #0740/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:18:41] #0741/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.338 | conf=0.920 | gap=0.860
[2026-05-11 15:19:10] #0742/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:19:38] #0743/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.211 | conf=0.960 | gap=0.939
[2026-05-11 15:20:06] #0744/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-11 15:20:35] #0745/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 15:20:49] #0746/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 15:21:02] #0747/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:21:33] #0748/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.826 | conf=0.737 | gap=0.579
[2026-05-11 15:22:03] #0749/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 15:22:14] #0750/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.155 | conf=0.970 | gap=0.949
[2026-05-11 15:22:45] #0751/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 15:23:10] #0752/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:23:42] #0753/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:24:07] #0754/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:24:19] #0755/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 15:24:31] #0756/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 15:24:53] #0757/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:25:07] #0758/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.337 | conf=0.918 | gap=0.867
[2026-05-11 15:25:31] #0759/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:25:57] #0760/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:26:27] #0761/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-11 15:26:40] #0762/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-11 15:27:10] #0763/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 15:27:42] #0764/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.996 | conf=0.550 | gap=0.200
[2026-05-11 15:28:12] #0765/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:28:24] #0766/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.292 | conf=0.939 | gap=0.908
[2026-05-11 15:28:54] #0767/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 15:29:22] #0768/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 15:29:46] #0769/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:30:13] #0770/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:30:42] #0771/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.543 | conf=0.850 | gap=0.750
[2026-05-11 15:31:14] #0772/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 15:31:38] #0773/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:31:52] #0774/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.959 | gap=0.939
[2026-05-11 15:32:06] #0775/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:32:34] #0776/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.329 | conf=0.930 | gap=0.900
[2026-05-11 15:33:00] #0777/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:33:15] #0778/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.230 | conf=0.950 | gap=0.910
[2026-05-11 15:33:31] #0779/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-11 15:33:43] #0780/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:33:58] #0781/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.648 | conf=0.820 | gap=0.720
[2026-05-11 15:34:15] #0782/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:34:37] #0783/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:34:54] #0784/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-11 15:35:28] #0785/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.445 | conf=0.895 | gap=0.842
[2026-05-11 15:36:03] #0786/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 15:36:29] #0787/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:36:59] #0788/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:37:14] #0789/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-11 15:37:29] #0790/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 15:38:04] #0791/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.613 | conf=0.850 | gap=0.800
[2026-05-11 15:38:34] #0792/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 15:39:00] #0793/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.170 | conf=0.969 | gap=0.959
[2026-05-11 15:39:35] #0794/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-11 15:39:52] #0795/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-11 15:40:22] #0796/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 15:40:39] #0797/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 15:41:01] #0798/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.825 | conf=0.650 | gap=0.350
[2026-05-11 15:41:28] #0799/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.302 | conf=0.938 | gap=0.917
[2026-05-11 15:41:41] #0800/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-11 15:41:55] #0801/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 15:42:23] #0802/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 15:42:51] #0803/06011 | true=Sit(1) | pred=Lay(5) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:43:35] #0804/06011 | true=Sit(1) | pred=Stand(0) | ✗ | ent=0.879 | conf=0.550 | gap=0.150
