[2026-05-11 11:02:44] #0001/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 22:44:00] #5204/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-12 22:44:13] #5205/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 22:44:50] #5206/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.543 | conf=0.850 | gap=0.750
[2026-05-12 22:45:51] #5208/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 22:46:06] #5209/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-12 22:46:34] #5210/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 22:47:10] #5212/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 22:47:23] #5213/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 22:48:08] #5215/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.337 | conf=0.918 | gap=0.867
[2026-05-12 22:48:21] #5216/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 22:48:36] #5217/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.471 | conf=0.880 | gap=0.800
[2026-05-12 22:48:52] #5218/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.480 | conf=0.867 | gap=0.786
[2026-05-12 22:49:07] #5219/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 22:49:41] #5220/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 22:50:33] #5221/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.255 | conf=0.949 | gap=0.929
[2026-05-12 22:52:16] #5225/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 22:52:29] #5226/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 22:52:42] #5227/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 22:53:13] #5228/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 22:54:16] #5231/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 22:54:29] #5232/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 22:54:57] #5233/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 22:55:15] #5234/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 22:55:29] #5235/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 22:56:31] #5238/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 22:56:46] #5239/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 22:57:07] #5240/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-12 22:57:49] #5242/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 22:58:04] #5243/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-12 22:58:34] #5244/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 22:58:52] #5245/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.307 | conf=0.940 | gap=0.920
[2026-05-12 22:59:06] #5246/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.581 | conf=0.845 | gap=0.763
[2026-05-12 23:00:10] #5249/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 23:01:04] #5251/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 23:01:20] #5252/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.332 | conf=0.929 | gap=0.899
[2026-05-12 23:02:08] #5254/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:02:22] #5255/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.329 | conf=0.930 | gap=0.900
[2026-05-12 23:04:42] #5260/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 23:04:52] #5261/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-12 23:05:03] #5262/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:05:46] #5263/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 23:06:31] #5265/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 23:07:26] #5267/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:07:42] #5268/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.638 | conf=0.800 | gap=0.650
[2026-05-12 23:08:46] #5271/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 23:08:58] #5272/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-12 23:09:10] #5273/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:09:26] #5274/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 23:11:11] #5277/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 23:11:28] #5278/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 23:12:04] #5280/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:12:16] #5281/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-12 23:12:29] #5282/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.288 | conf=0.940 | gap=0.910
[2026-05-12 23:12:40] #5283/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:12:54] #5284/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-12 23:13:24] #5285/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:13:35] #5286/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.436 | conf=0.842 | gap=0.684
[2026-05-12 23:14:03] #5287/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 23:14:32] #5288/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-12 23:14:53] #5289/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 23:15:20] #5290/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.873 | conf=0.720 | gap=0.570
[2026-05-12 23:16:07] #5292/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:16:55] #5294/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-12 23:17:05] #5295/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.356 | conf=0.918 | gap=0.867
[2026-05-12 23:17:36] #5296/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-12 23:17:47] #5297/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:18:33] #5299/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.526 | conf=0.863 | gap=0.779
[2026-05-12 23:19:17] #5301/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-12 23:19:44] #5302/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-12 23:19:55] #5303/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 23:20:12] #5304/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 23:21:07] #5306/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.505 | conf=0.867 | gap=0.786
[2026-05-12 23:21:18] #5307/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.292 | conf=0.939 | gap=0.908
[2026-05-12 23:21:57] #5309/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.666 | conf=0.800 | gap=0.650
[2026-05-12 23:22:10] #5310/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.298 | conf=0.939 | gap=0.918
[2026-05-12 23:22:42] #5311/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-12 23:22:54] #5312/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 23:23:03] #5313/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-12 23:24:12] #5316/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-12 23:24:47] #5318/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 23:26:34] #5322/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 23:27:37] #5325/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:27:53] #5326/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:29:32] #5330/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-12 23:29:46] #5331/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.656 | conf=0.820 | gap=0.740
[2026-05-12 23:30:26] #5333/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-12 23:30:38] #5334/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 23:31:40] #5336/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-12 23:33:15] #5340/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 23:34:18] #5343/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.298 | conf=0.939 | gap=0.918
[2026-05-12 23:36:07] #5347/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.168 | conf=0.970 | gap=0.960
[2026-05-12 23:36:33] #5348/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-12 23:36:44] #5349/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:37:27] #5351/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.257 | conf=0.948 | gap=0.928
[2026-05-12 23:38:07] #5353/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.453 | conf=0.876 | gap=0.794
[2026-05-12 23:38:18] #5354/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:38:33] #5355/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.526 | conf=0.863 | gap=0.779
[2026-05-12 23:39:31] #5357/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:39:44] #5358/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.254 | conf=0.950 | gap=0.933
[2026-05-12 23:40:23] #5360/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:40:34] #5361/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:40:46] #5362/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:41:26] #5364/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-12 23:42:21] #5366/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:42:59] #5368/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.292 | conf=0.939 | gap=0.908
[2026-05-12 23:43:10] #5369/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:43:23] #5370/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:43:34] #5371/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.170 | conf=0.969 | gap=0.959
[2026-05-12 23:43:47] #5372/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.351 | conf=0.920 | gap=0.870
[2026-05-12 23:44:19] #5374/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:45:01] #5376/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:45:16] #5377/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-12 23:45:28] #5378/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:45:39] #5379/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:46:14] #5381/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-12 23:46:26] #5382/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-12 23:46:38] #5383/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:47:35] #5385/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:48:18] #5387/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:48:49] #5389/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.288 | conf=0.940 | gap=0.910
[2026-05-12 23:49:01] #5390/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:49:26] #5391/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-12 23:50:15] #5393/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 23:50:28] #5394/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.496 | conf=0.880 | gap=0.830
[2026-05-12 23:51:08] #5396/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:51:32] #5397/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-12 23:52:30] #5400/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 23:52:40] #5401/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:53:07] #5402/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-12 23:53:54] #5404/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.224 | conf=0.950 | gap=0.910
[2026-05-12 23:54:04] #5405/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-12 23:54:16] #5406/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.292 | conf=0.939 | gap=0.908
[2026-05-12 23:55:33] #5409/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.948 | conf=0.600 | gap=0.300
[2026-05-12 23:55:44] #5410/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-12 23:55:55] #5411/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.337 | conf=0.918 | gap=0.867
[2026-05-12 23:56:51] #5413/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-12 23:57:16] #5414/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.211 | conf=0.960 | gap=0.939
[2026-05-12 23:58:11] #5417/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-12 23:58:40] #5418/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.292 | conf=0.939 | gap=0.908
[2026-05-12 23:59:20] #5420/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-12 23:59:52] #5421/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.771 | conf=0.700 | gap=0.450
[2026-05-13 00:00:07] #5422/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-13 00:00:21] #5423/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:00:33] #5424/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 00:00:47] #5425/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 00:00:56] #5426/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 00:02:00] #5429/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 00:02:38] #5431/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.293 | conf=0.940 | gap=0.920
[2026-05-13 00:02:52] #5432/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.648 | conf=0.820 | gap=0.720
[2026-05-13 00:03:30] #5434/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 00:04:34] #5437/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:04:47] #5438/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:05:03] #5439/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-13 00:05:20] #5440/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:05:49] #5441/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=1.056 | conf=0.632 | gap=0.474
[2026-05-13 00:07:03] #5444/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-13 00:07:16] #5445/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:08:19] #5447/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.356 | conf=0.918 | gap=0.867
[2026-05-13 00:08:56] #5449/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.100 | conf=0.979 | gap=0.959
[2026-05-13 00:10:04] #5452/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-13 00:10:50] #5454/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.825 | conf=0.650 | gap=0.350
[2026-05-13 00:11:01] #5455/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 00:11:16] #5456/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.419 | conf=0.900 | gap=0.850
[2026-05-13 00:11:44] #5457/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.689 | conf=0.800 | gap=0.700
[2026-05-13 00:11:56] #5458/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-13 00:12:10] #5459/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:12:23] #5460/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:12:35] #5461/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:12:52] #5462/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 00:13:15] #5463/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.822 | conf=0.753 | gap=0.645
[2026-05-13 00:13:28] #5464/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:13:38] #5465/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 00:13:49] #5466/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 00:14:02] #5467/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-13 00:14:42] #5469/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:15:16] #5471/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-13 00:15:40] #5472/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:15:53] #5473/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:16:35] #5475/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.633 | conf=0.789 | gap=0.632
[2026-05-13 00:17:53] #5478/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:19:31] #5482/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-13 00:19:56] #5483/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-13 00:20:11] #5484/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-13 00:20:24] #5485/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.496 | conf=0.880 | gap=0.830
[2026-05-13 00:20:58] #5487/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 00:21:10] #5488/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.057 | conf=0.990 | gap=0.980
[2026-05-13 00:23:35] #5494/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-13 00:23:47] #5495/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-13 00:24:12] #5496/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.826 | conf=0.737 | gap=0.579
[2026-05-13 00:24:24] #5497/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.496 | conf=0.880 | gap=0.830
[2026-05-13 00:25:34] #5500/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:26:00] #5501/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-13 00:26:32] #5502/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.496 | conf=0.880 | gap=0.830
[2026-05-13 00:27:17] #5504/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-13 00:28:00] #5506/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.255 | conf=0.949 | gap=0.929
[2026-05-13 00:28:27] #5507/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-13 00:28:53] #5508/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-13 00:29:40] #5510/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:29:53] #5511/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-13 00:30:03] #5512/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-13 00:30:30] #5513/06011 | true=Sit(1) | pred=Sit(1) | ✓ | ent=0.356 | conf=0.918 | gap=0.867
