[2026-05-11 11:04:07] Class 11 (Walk) 软标签生成开始
[2026-05-11 11:04:07]   QUICK=False LIMIT=50
[2026-05-11 11:04:07]   温度=0.8 (from api_config)
[2026-05-11 11:04:07]   本类: 2716窗口 (仅加载本类, 内存友好)
[2026-05-11 11:04:07]   实际生成: 2716 窗口
[2026-05-11 11:04:44] #0001/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:54:18] #0571/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:55:04] #0572/02716 | true=Walk(11) | pred=Walk-circle(13) | ✗ | ent=1.163 | conf=0.526 | gap=0.263
[2026-05-11 15:55:48] #0573/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=1.087 | conf=0.700 | gap=0.620
[2026-05-11 15:56:31] #0574/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.334 | conf=0.920 | gap=0.880
[2026-05-11 15:57:14] #0575/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 15:57:41] #0576/02716 | true=Walk(11) | pred=Table-tennis(17) | ✗ | ent=0.777 | conf=0.820 | gap=0.760
[2026-05-11 15:58:23] #0577/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.389 | conf=0.900 | gap=0.820
[2026-05-11 15:59:00] #0578/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=1.140 | conf=0.700 | gap=0.630
[2026-05-11 15:59:16] #0579/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 15:59:52] #0580/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.417 | conf=0.920 | gap=0.900
[2026-05-11 15:59:52]   [580/2716] acc=265/580=45.7% filtered=541/580
[2026-05-11 16:00:45] #0581/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=1.782 | conf=0.300 | gap=0.100
[2026-05-11 16:01:24] #0582/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=1.071 | conf=0.720 | gap=0.640
[2026-05-11 16:01:53] #0583/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:02:34] #0584/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-11 16:02:53] #0585/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.743 | conf=0.820 | gap=0.760
[2026-05-11 16:03:33] #0586/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=2.345 | conf=0.294 | gap=0.118
[2026-05-11 16:03:51] #0587/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 16:04:23] #0588/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:04:58] #0589/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-11 16:05:20] #0590/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-11 16:05:50] #0591/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.647 | conf=0.800 | gap=0.650
[2026-05-11 16:06:31] #0592/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 16:07:04] #0593/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-11 16:07:34] #0594/02716 | true=Walk(11) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:07:55] #0595/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.585 | conf=0.850 | gap=0.750
[2026-05-11 16:08:15] #0596/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.540 | conf=0.880 | gap=0.840
[2026-05-11 16:08:46] #0597/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 16:09:29] #0598/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=1.722 | conf=0.400 | gap=0.250
[2026-05-11 16:10:08] #0599/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-11 16:10:58] #0600/02716 | true=Walk(11) | pred=Walk-circle(13) | ✗ | ent=1.373 | conf=0.550 | gap=0.400
[2026-05-11 16:10:58]   [600/2716] acc=274/600=45.7% filtered=558/600
[2026-05-11 16:11:33] #0601/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.647 | conf=0.650 | gap=0.300
[2026-05-11 16:11:52] #0602/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.667 | conf=0.820 | gap=0.750
[2026-05-11 16:12:06] #0603/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-11 16:13:00] #0604/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=1.094 | conf=0.650 | gap=0.500
[2026-05-11 16:13:13] #0605/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:13:31] #0606/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.698 | conf=0.820 | gap=0.740
[2026-05-11 16:14:14] #0607/02716 | true=Walk(11) | pred=Walk-circle(13) | ✗ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-11 16:14:49] #0608/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=1.025 | conf=0.650 | gap=0.500
[2026-05-11 16:15:42] #0609/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 16:16:12] #0610/02716 | true=Walk(11) | pred=Pick(7) | ✗ | ent=0.851 | conf=0.750 | gap=0.620
[2026-05-11 16:16:54] #0611/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-11 16:17:33] #0612/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 16:17:45] #0613/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:18:16] #0614/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.486 | conf=0.900 | gap=0.880
[2026-05-11 16:18:50] #0615/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.233 | conf=0.950 | gap=0.925
[2026-05-11 16:19:23] #0616/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.963 | conf=0.700 | gap=0.500
[2026-05-11 16:19:54] #0617/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.990 | conf=0.750 | gap=0.680
[2026-05-11 16:20:21] #0618/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:20:53] #0619/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-11 16:21:21] #0620/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:21:21]   [620/2716] acc=287/620=46.3% filtered=578/620
[2026-05-11 16:22:06] #0621/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.490 | conf=0.880 | gap=0.830
[2026-05-11 16:22:44] #0622/02716 | true=Walk(11) | pred=Walk-backwards(12) | ✗ | ent=1.333 | conf=0.500 | gap=0.300
[2026-05-11 16:23:20] #0623/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.803 | conf=0.800 | gap=0.740
[2026-05-11 16:23:50] #0624/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:24:19] #0625/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-11 16:24:33] #0626/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 16:24:49] #0627/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 16:25:25] #0628/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 16:26:01] #0629/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:26:50] #0630/02716 | true=Walk(11) | pred=Walk-circle(13) | ✗ | ent=1.172 | conf=0.470 | gap=0.090
[2026-05-11 16:27:28] #0631/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=1.140 | conf=0.700 | gap=0.630
[2026-05-11 16:28:00] #0632/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=2.214 | conf=0.396 | gap=0.297
[2026-05-11 16:28:15] #0633/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-11 16:28:49] #0634/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 16:29:32] #0635/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-11 16:30:06] #0636/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-11 16:30:41] #0637/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.661 | conf=0.850 | gap=0.810
[2026-05-11 16:30:58] #0638/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 16:31:42] #0639/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:31:59] #0640/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=1.373 | conf=0.550 | gap=0.400
[2026-05-11 16:31:59]   [640/2716] acc=297/640=46.4% filtered=595/640
[2026-05-11 16:33:08] #0641/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.819 | conf=0.700 | gap=0.550
[2026-05-11 16:33:57] #0642/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=1.051 | conf=0.650 | gap=0.450
[2026-05-11 16:34:27] #0643/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:35:19] #0644/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:36:07] #0645/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=1.121 | conf=0.650 | gap=0.550
[2026-05-11 16:36:46] #0646/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.717 | conf=0.800 | gap=0.720
[2026-05-11 16:37:12] #0647/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.857 | conf=0.650 | gap=0.400
[2026-05-11 16:37:51] #0648/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 16:38:07] #0649/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.552 | conf=0.850 | gap=0.750
[2026-05-11 16:38:23] #0650/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.876 | conf=0.750 | gap=0.650
[2026-05-11 16:38:42] #0651/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.598 | conf=0.850 | gap=0.780
[2026-05-11 16:39:07] #0652/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-11 16:39:38] #0653/02716 | true=Walk(11) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:40:37] #0654/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:40:51] #0655/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=1.146 | conf=0.650 | gap=0.530
[2026-05-11 16:41:22] #0656/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 16:41:39] #0657/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.904 | conf=0.750 | gap=0.670
[2026-05-11 16:42:20] #0658/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=1.395 | conf=0.550 | gap=0.370
[2026-05-11 16:43:01] #0659/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-11 16:43:36] #0660/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 16:43:36]   [660/2716] acc=309/660=46.8% filtered=615/660
[2026-05-11 16:44:05] #0661/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.776 | conf=0.800 | gap=0.700
[2026-05-11 16:44:37] #0662/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:44:58] #0663/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-11 16:45:33] #0664/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-11 16:46:17] #0665/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 16:46:47] #0666/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 16:47:09] #0667/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.571 | conf=0.850 | gap=0.780
[2026-05-11 16:47:44] #0668/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 16:48:21] #0669/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 16:48:51] #0670/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-11 16:49:25] #0671/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.661 | conf=0.850 | gap=0.810
[2026-05-11 16:50:11] #0672/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=1.347 | conf=0.600 | gap=0.500
[2026-05-11 16:50:41] #0673/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 16:51:21] #0674/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=1.158 | conf=0.600 | gap=0.400
[2026-05-11 16:52:08] #0675/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 16:52:39] #0676/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:53:07] #0677/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-11 16:53:47] #0678/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-11 16:55:21] #0679/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 16:55:52] #0680/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.803 | conf=0.800 | gap=0.740
[2026-05-11 16:55:52]   [680/2716] acc=319/680=46.9% filtered=635/680
[2026-05-11 16:56:44] #0681/02716 | true=Walk(11) | pred=Walk-backwards(12) | ✗ | ent=1.055 | conf=0.400 | gap=0.000
[2026-05-11 16:56:56] #0682/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 16:57:28] #0683/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:57:53] #0684/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.805 | conf=0.800 | gap=0.740
[2026-05-11 16:58:28] #0685/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 16:59:05] #0686/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-11 16:59:33] #0687/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.379 | conf=0.920 | gap=0.890
[2026-05-11 17:00:09] #0688/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-11 17:00:44] #0689/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-11 17:01:26] #0690/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=1.275 | conf=0.550 | gap=0.300
[2026-05-11 17:02:25] #0691/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.651 | conf=0.850 | gap=0.800
[2026-05-11 17:03:01] #0692/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:03:32] #0693/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.776 | conf=0.800 | gap=0.700
[2026-05-11 17:04:04] #0694/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 17:04:19] #0695/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 17:04:49] #0696/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 17:05:20] #0697/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.669 | conf=0.850 | gap=0.800
[2026-05-11 17:09:39] #0698/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 17:19:06] Class 11 (Walk) 软标签生成开始
[2026-05-11 17:19:06]   QUICK=False LIMIT=50
[2026-05-11 17:19:06]   温度=0.8 (from api_config)
[2026-05-11 17:19:06]   本类: 2716窗口 (仅加载本类, 内存友好)
[2026-05-11 17:19:06]   实际生成: 2716 窗口
[2026-05-11 17:19:06]   续传: 695/2716
[2026-05-11 17:19:59] #0696/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-11 17:20:27] #0697/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.669 | conf=0.850 | gap=0.800
[2026-05-11 17:20:57] #0698/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.533 | conf=0.880 | gap=0.850
[2026-05-11 17:21:27] #0699/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.742 | conf=0.800 | gap=0.700
[2026-05-11 17:22:03] #0700/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=1.240 | conf=0.650 | gap=0.550
[2026-05-11 17:22:03]   [700/2716] acc=325/700=46.4% filtered=5/700
[2026-05-11 17:22:19] #0701/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.504 | conf=0.880 | gap=0.830
[2026-05-11 17:22:56] #0702/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 17:23:25] #0703/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.348 | conf=0.930 | gap=0.910
[2026-05-11 17:24:21] #0704/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=1.164 | conf=0.650 | gap=0.500
[2026-05-11 17:24:50] #0705/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.716 | conf=0.830 | gap=0.780
[2026-05-11 17:25:05] #0706/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:26:04] #0707/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 17:26:34] #0708/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.747 | conf=0.800 | gap=0.730
[2026-05-11 17:27:18] #0709/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.654 | conf=0.850 | gap=0.800
[2026-05-11 17:27:57] #0710/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=1.297 | conf=0.600 | gap=0.500
[2026-05-11 17:28:16] #0711/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=1.258 | conf=0.550 | gap=0.300
[2026-05-11 17:28:55] #0712/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-11 17:29:17] #0713/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-11 17:29:44] #0714/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.688 | conf=0.850 | gap=0.820
[2026-05-11 17:30:03] #0715/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=1.070 | conf=0.550 | gap=0.250
[2026-05-11 17:30:35] #0716/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 17:31:30] #0717/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=1.108 | conf=0.680 | gap=0.560
[2026-05-11 17:32:03] #0718/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.811 | conf=0.800 | gap=0.750
[2026-05-11 17:32:41] #0719/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.268 | conf=0.950 | gap=0.938
[2026-05-11 17:32:52] #0720/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:32:52]   [720/2716] acc=337/720=46.8% filtered=25/720
[2026-05-11 17:33:28] #0721/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-11 17:34:14] #0722/02716 | true=Walk(11) | pred=Walk-backwards(12) | ✗ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-11 17:34:47] #0723/02716 | true=Walk(11) | pred=Pick(7) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 17:35:16] #0724/02716 | true=Walk(11) | pred=Table-tennis(17) | ✗ | ent=0.761 | conf=0.800 | gap=0.700
[2026-05-11 17:35:37] #0725/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.827 | conf=0.700 | gap=0.450
[2026-05-11 17:36:14] #0726/02716 | true=Walk(11) | pred=Pick(7) | ✗ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 17:36:49] #0727/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=1.094 | conf=0.650 | gap=0.500
[2026-05-11 17:37:32] #0728/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.434 | conf=0.900 | gap=0.860
[2026-05-11 17:38:19] #0729/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-11 17:39:22] #0730/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=1.373 | conf=0.550 | gap=0.400
[2026-05-11 17:39:51] #0731/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 17:40:27] #0732/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.623 | conf=0.850 | gap=0.770
[2026-05-11 17:41:30] #0733/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-11 17:41:54] #0734/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 17:42:08] #0735/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.622 | conf=0.850 | gap=0.800
[2026-05-11 17:42:37] #0736/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.329 | conf=0.930 | gap=0.900
[2026-05-11 17:43:08] #0737/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 17:43:57] #0738/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-11 17:44:12] #0739/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 17:44:28] #0740/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-11 17:44:28]   [740/2716] acc=347/740=46.9% filtered=45/740
[2026-05-11 17:45:12] #0741/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.579 | conf=0.850 | gap=0.780
[2026-05-11 17:45:49] #0742/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:46:25] #0743/02716 | true=Walk(11) | pred=Push-up(9) | ✗ | ent=0.664 | conf=0.850 | gap=0.820
[2026-05-11 17:47:01] #0744/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=0.688 | conf=0.850 | gap=0.820
[2026-05-11 17:47:16] #0745/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.736 | conf=0.820 | gap=0.770
[2026-05-11 17:47:51] #0746/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 17:48:15] #0747/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 17:48:47] #0748/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-11 17:49:30] #0749/02716 | true=Walk(11) | pred=Stair-up(15) | ✗ | ent=1.190 | conf=0.650 | gap=0.550
[2026-05-11 17:50:00] #0750/02716 | true=Walk(11) | pred=Table-tennis(17) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:50:35] #0751/02716 | true=Walk(11) | pred=Stair-down(16) | ✗ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 17:50:57] #0752/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 17:51:12] #0753/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 17:51:27] #0754/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.334 | conf=0.920 | gap=0.880
[2026-05-11 17:51:56] #0755/02716 | true=Walk(11) | pred=Walk(11) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
